Wrkr_ID,Case_Number,Reg,Off,AcctType,PaymentRecord,Payor_Receiving_Fed_Benefits,Levy_Active,LISAN_Action,Contempt_Action,Number_Emps_Currently,Emp1_End_Date,Case_Years_Open,Payor_Current_Age,PayorGender,Self_Emp,PayorPrsnPast,Month35_CSMSDue,max_paid_times,max_stopped_times,stop_times,Mean_Paid_Percent,Month1_CSMSPaid,Month2_CSMSPaid,Month3_CSMSPaid,Month4_CSMSPaid,Month5_CSMSPaid,Month6_CSMSPaid,Month7_CSMSPaid,Month8_CSMSPaid,Month9_CSMSPaid,Month10_CSMSPaid,Month11_CSMSPaid,Month12_CSMSPaid,Month13_CSMSPaid,Month14_CSMSPaid,Month15_CSMSPaid,Month16_CSMSPaid,Month17_CSMSPaid,Month18_CSMSPaid,Month19_CSMSPaid,Month20_CSMSPaid,Month21_CSMSPaid,Month22_CSMSPaid,Month23_CSMSPaid,Month24_CSMSPaid,Month25_CSMSPaid,Month26_CSMSPaid,Month27_CSMSPaid,Month28_CSMSPaid,Month29_CSMSPaid,Month30_CSMSPaid,Month31_CSMSPaid,Month32_CSMSPaid,Month33_CSMSPaid,Month34_CSMSPaid,Month35_CSMSPaid
C7GA,875637,1,2,11,000000-000000-000000-000111, , , ,HEAR,1, ,8.56,39,0,0,0,20,3,21,1,0.125,20,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
C7GA,876074,1,2,18,101111-111111-111110-011111, , , , ,1,2/1/2019,7.5,29,1,0,0,104,15,2,2,0.854807692,145.04,144,120,96,96,120,52,104,104,104,104,100,0,48,104,104,104,104,104,104,171.64,140.36,96,96,96,96,96,96,0,0,57.6,104,104,104,104
C7GA,879971,1,2,18,111111-111111-110000-111111, , , , ,1, ,8.42,34,0,0,1,333,14,4,1,0.766666667,88.71,0,0,0,0,0,0,0,0,0,0,199.8,333,333,333,333,333,333,333,333,333,333,333,199.8,199.8,0,0,0,0,333,333,333,333,333,199.8
C7GA,880127,1,2,18,110101-111111-001110-000010, , , ,WRNT,0,5/14/2018,8.38,37,1,0,1,108,7,5,5,0.30095679,0.43,0,1.01,3.64,7.43,7.2,5.8,0,0.38,1.39,1.33,1.26,1.45,0,81.84,0,90,59.8,90,90,90,90,45.53,0,0,0.73,16.33,33.14,0,0,0,0,0,90,0
C7GA,880288,1,2,18,111110-001111-111011-111111, , , , ,1, ,8.36,28,0,0,0,70,8,3,2,0.776279762,70,70,70,105,98.19,35,35,27.8,1.76,0,0,38.76,78.14,64.6,64.6,32.3,0,0,0,70,70,70,70,70,70,70,0,70,70,70,70,70,67.3,70,48.45
C7GA,891263,1,2,18,011111-111111-011111-111101, , ,CONF, ,0,2/27/2019,7.89,30,1,0,1,104,11,1,3,0.810921919,0,30,0,0.14,5.89,22.12,23.12,21.36,18.21,0,0,0,30,30,16.61,30,49.26,104,104,104,104,104,100.95,0,57.6,104,104,104,104,104,104,104,104,0,57.6
C7GA,894814,1,2,18,000000-000001-000000-000100, , , ,HEAR,0,4/17/2015,7.73,42,1,0,1,30,1,11,3,0.029611111,0,10,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,11.32,0,0,0,0,0,0,0,0,0,10,0,0
C7GA,896943,1,2,18,111111-111100-111111-010110, , ,WITH, ,1, ,7.63,27,1,0,1,30,10,2,4,0.649958333,317,87.78,263.34,0,0,0,0,0.24,0,1.26,0,5.58,30,30,30,30,16.55,26.72,8.42,12.9,12.9,0,0,24.9,30,30,30,30,30,0,30,0,30,30,0
C7GA,901905,1,2,12,100000-000000-000000-010000, , , , ,0,9/14/2017,7.43,30,1,0,0,30,1,18,2,0.014675325,0,0,0,0,0,0,0,0,332,370,332,90.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0,0,0,0
C7GA,904408,1,2,18,111111-111100-111111-111110, , , , ,2, ,7.27,37,1,0,1,447,11,2,2,0.564469867,113.45,92.05,202.21,48.91,98.73,45.29,7.17,23,383.38,576.47,676.64,750.87,621.1,300,147.69,178.64,58,56.82,58,58,58,0,0,66.32,402.6,447,352.22,274.98,236.39,447,447,378.86,109.01,77.66,0
C7GA,904417,1,2,18,000011-000000-000000-000000, , ,SANC, ,0,12/31/2018,7.33,31,1,0,0,116,2,18,2,0.083333333,116,0,0,0,0,0,0,116,0,0,0,0,0,0,0,116,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C7GA,907215,1,2,18,000000-011111-000000-000000, , ,SANC, ,0,2/13/2019,7.22,26,1,0,1,30,5,12,2,0.078958333,0,0,0,0,0,0,0,0,30,16.62,0,0,0,0,0,0,0,0,1.38,2.77,15.9,18.87,17.93,0,0,0,0,0,0,0,0,0,0,0,0
C7GA,910860,1,2,18,000001-110001-111111-100000, , ,SANC, ,0,7/26/2018,7.04,30,1,0,1,245,8,5,3,0.143684211,1.44,4.2,4.44,3.24,0,4.44,10,10,0,0,0,0,0,0,0,0,5.52,10,2.76,0,0,0,3.78,5.67,4.09,3.15,3.28,10,10,10,0,0,0,0,0
C7GA,910940,1,2,17,011111-011111-111000-011111, , , , ,1, ,7.04,36,1,0,1,101,8,4,3,0.703702109,66.66,0,0,0,55.92,101,101,27.96,0,50.5,0,0,83.89,99.78,103.44,93.2,76.63,0,101,101,101,83.88,27.96,101,101,101,0,0,0,0,101,101,101,101,55.92
C7GA,911103,1,2,18,111001-100000-011111-101100, , ,SANC, ,0,12/12/2017,7.04,43,1,0,0,50,6,6,4,0.374723404,500,500,500,500,500,500,500,500,692.28,545.02,461.52,499.52,461.52,230.76,0,0,500,500,0,0,0,0,0,0,50,50,50,50,50,100,0,50,50,0,0
C7GA,911234,1,2,18,111111-111111-111100-000000, , ,SANC, ,0,6/7/2018,4.32,30,1,0,1,50,16,8,1,0.644241667,0,0,0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,23.09,0,0,0,0,0,0,0,0
C7GA,916786,1,2,12,000000-000000-000000-111110, , , ,HEAR,1, ,6.76,30,0,0,1,20,5,18,2,0.112230303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,85,40.18,0
C7GA,917266,1,2,12,011000-011111-100000-011111, , , ,HEAR,2, ,6.78,32,1,0,1,73,6,6,3,0.176956163,0,0,25.54,0,0,0,199.3,340.88,0,0,0,0,248.89,285.78,0,0,0,0,78.37,235.1,78.37,41.74,79.05,15.79,0,0,0,0,0,0,291.15,194.79,234.5,73,73
C7GA,919991,1,2,18,111111-111111-011110-111010, , , ,HEAR,0,11/29/2018,6.62,35,1,0,1,60,12,1,4,0.818291667,0,0,0,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,72.78,90.83,76.39,60,41.68,0,35.91,60,60,60.75,0,60,60,20,0,60,0
C7GA,922600,1,2,12,111111-000111-101111-111110, , , , ,1, ,6.56,44,0,0,1,300,9,3,3,0.681190278,222,300,300,249.21,300,0,0,83.07,249.21,300,300,300,276.92,346.15,69.23,276.92,138.46,0,0,0,300,233.06,300,300,0,249.21,300,249.21,300,249.21,300,347.2,300,69,0
C7GA,927396,1,2,18,010111-110110-011111-100000, , ,SANC, ,0,2/19/2019,6.37,28,1,0,1,50,6,5,5,0.479129492,0,0,0,0,0,0,0,0,0,0,0,0,386.28,0,257.52,455.6,311.78,386.28,465,0,465,12.25,0,0,79.14,238.14,119.07,50,50,257.52,0,0,0,0,0
C7GA,929154,1,2,18,000001-111111-111000-000011, , , , ,1,2/21/2019,6.29,35,1,0,1,30,10,7,2,0.421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,24.7,16.67,30,24.11,30,24.61,30,8.15,0,0,0,0,0,0,0,30,25.51
C7GA,936046,1,2,18,011111-011101-011110-110111, , , ,HEAR,0,1/15/2015,6.03,36,1,0,1,165,5,1,6,0.75,165,165,165,165,165,165,0,165,165,165,165,0,165,165,165,165,165,0,165,165,165,0,165,0,165,165,165,165,0,165,165,0,165,165,165
C7GA,936150,1,2,18,111100-101011-110110-111100, , ,CONF, ,0,10/24/2018,6.01,51,1,0,1,164,4,2,6,0.220121059,612,612,612,612,530.37,612,687.52,566.7,612,509.92,566.7,612,283.35,612,394.96,0,0,19,0,237.57,0,1,20,20,20,0,30,10,0,20,20,30.73,15,0,0
C7GA,939871,1,2,18,111000-000000-000000-000000, , , , ,1, ,5.88,32,1,0,0,114,3,21,1,0.051470588,11.63,36.41,25.82,0,0,0,0,0,0,0,10.13,42,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C7GA,942327,1,2,11,111111-111111-111111-100100, , , , ,0,2/21/2019,5.78,47,1,0,1,114,19,2,2,0.814440789,114,114,114,114,114,114,114,121.24,114,114,114,114,114,114,114,156.94,94.1,128.98,109.39,109.27,136.73,109.4,109.39,136.75,109.39,109.39,136.75,109.39,109.39,82.05,0,0,25,0,0
C7GA,946363,1,2,12,110111-011100-000111-111000, , ,SANC, ,0,1/2/2019,5.62,23,1,0,0,572.31,6,5,4,0.261123779,572.31,316.96,572.31,555.41,572.31,0,0,0,572.31,572.31,0,158.48,158.48,0,164.44,572.31,315.84,0,154.87,35,8.3,0,0,0,0,0,572.31,158.48,312.53,396.69,396.69,182.23,0,0,0
C7GA,948260,1,2,18,111111-111111-100010-011111, , , , ,1, ,5.54,47,1,1,1,175,13,3,2,0.77022381,175,175,104.15,145.38,118.46,0,175,175,175,0,96.92,175,175,175,175,175,175,175,175,175,175,175,175,96.92,0,0,0,175,0,0,175,175,181.9,169.6,161.52
C7GA,949869,1,2,18,001000-000000-000000-000000, , ,SANC, ,0,6/30/2017,5.47,35,1,0,1,73,1,21,2,0.013116438,0,0,0,0,0,0,0,0,0,0,0,0,0,22.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C7GA,952878,1,2,18,101101-001000-001101-001000, , , , ,0,4/14/2017,5.33,31,1,1,0,30,2,5,7,0.663888889,425,425,425,425,30,24.9,0,30,30,30,30,30,0,30,90,0,60,0,0,90,0,0,0,0,0,30,30,0,44,0,0,74,0,0,0
C7GA,954948,1,2,18,010101-001111-111011-000101, , ,WITH, ,1, ,5.26,29,1,1,1,565,7,3,7,0.30074405,0,0,400,250,0,250,250,250,250,250,250,0,100,0,200,0,200,0,0,200,200,270,275,275,275,275,0,275,275,0,0,0,216.41,0,565
C7GA,956250,1,2,18,111000-000000-111111-111110, , , , ,0,6/1/2017,5.22,28,1,0,0,30,11,9,2,0.332327018,258.11,64,0,107.44,194,118.49,194,194,194,194,194,494.48,547,529.15,0,0,0,0,0,0,0,0,0,1.1,1.21,3.02,30,0.42,1.1,1.63,0.79,1.31,1.26,1.31,0
C7GA,960144,1,2,18,111101-111111-111111-111100, , , , ,1, ,5.02,23,1,0,1,227,17,2,2,0.022358664,0,0,0,0,0,0,0,0,0,0,0,0.91,14.08,9.47,7.73,0,3.06,6.82,0.84,9.76,4.4,1.06,0.88,5.58,6.81,14.96,4.49,5.98,8.03,3.54,4.45,8.42,0.54,0,0
C7GA,963761,1,2,18,000100-000000-000000-000011, , , , ,1, ,4.82,32,1,0,1,257,2,18,2,0.071651751,0,0,0,27.15,142.32,0,0,250.71,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,76.29
C7GA,963785,1,2,18,111111-111111-000000-111100, , , , ,0,11/7/2016,4.85,49,1,0,1,426,12,6,2,0.582728595,250,276.92,264.95,229.84,0,0,0,580,580,580,321.23,580,580,535.38,535.38,535.38,612.64,535.38,535.38,535.38,511.39,69.62,160.61,0,0,0,0,0,0,353.88,353.88,353.88,426,0,0
C7GA,967327,1,2,18,111011-100000-001111-101111, , , , ,1, ,4.68,57,0,0,1,114,5,7,3,0.51755117,114,63.13,0,63.14,114,89.23,106.45,114,87.9,114,114,114,114,18.02,0,63.13,114,114,0,0,0,0,0,0,0,114,114,115.74,157.83,52.61,0,114,114,33.55,63.14
C7GA,971431,1,2,18,011111-111111-111110-001111, , , , ,1, ,4.49,32,1,0,0,1184,16,3,2,0.682893088,45.99,388.63,393,393,393,393,1000.14,685.52,633.53,577.25,0,0,1132.57,1184,722.34,1107.57,1160.38,811.37,1184,1184,880.1,1184,1033.57,1065.23,1184,1184,907.34,194.09,0,0,0,1184,1164.95,609.71,327.87
C7GA,972260,1,2,11,000000-000000-000000-001111, , , , ,2,11/15/2018,4.43,41,0,0,0,50,4,20,1,0.166666667,0,50,0,27.69,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,50
C7GA,974890,1,2,18,111111-101110-000010-001011, , , ,HEAR,1, ,3.13,23,1,0,0,207,7,5,4,0.577632483,64.8,117,117,135,117,145.8,108,27,812,812,812,989.28,677.63,374.76,812,749.52,749.52,187.38,0,738.94,719.74,366.15,0,0,0,0,0,207,0,0,0,169.73,0,114.64,207
C7GA,975354,1,2,18,111100-111111-111111-111001, , , , ,2, ,4.3,39,1,0,0,560,15,2,2,0.588198661,0,0,0,0,465.21,155.07,0,0,0,0,0,155.07,560,465.21,285.14,0,0,155.07,560,155.07,232.14,465.21,560,560,465.21,560,256.42,465.21,560,310.14,310.14,515.22,0,0,310.14
C7GA,976172,1,2,18,000100-000010-100001-000100, , ,SANC, ,0,6/20/2018,4.29,22,1,0,1,352.22,1,6,6,0.159632026,275,275,51.58,275,275,0,0,90,0,0,0,0,0,0,152.3,0,0,0,0,0,0,35,0,152.3,0,0,0,0,98.44,0,0,0,158.54,0,0
C7GA,976723,1,2,18,111111-111111-111111-110000,SSD,Y, , ,0,7/2/2015,4.26,43,0,0,0,615.2,20,4,1,0.833333333,615.2,615.2,0,0,0,615.2,615.2,615.2,615.2,615.2,615.2,615.2,615.2,615.2,615.2,615.2,615.2,615.2,615.2,615.2,615.2,615.2,615.2,615.2,615.2,615.2,615.2,615.2,615.2,615.2,615.2,0,0,0,0
C7GA,977036,1,2,11,000000-000011-111000-110001, , , , ,0,10/26/2018,4.21,24,0,0,0,72,5,10,3,0.212561728,30,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,30,30,10,16.61,30,0,0,0,30,30,0,0,0,30
C7GA,977877,1,2,11,110111-111101-100111-000000, , ,EXMP, ,0,2/14/2019,4.2,27,1,0,1,30,7,6,4,0.468166667,27.68,27.68,27.73,0,0,0,0,0,0,30,30,41.96,6.92,0,6.91,36.7,32.19,27.68,27.64,13.84,41.51,0,13.84,30,0,0,5.42,10.84,13.54,0,0,0,0,0,0
C7GA,978142,1,2,18,000000-010000-110011-011111, , , ,HEAR,1, ,4.19,41,1,0,1,773,5,7,4,0.302335597,773,773,773,214.06,313.14,773,156.63,0,0,0,0,0,0,0,0,0,0,0,53.07,0,0,0,0,206.05,428.12,0,0,642.18,759.39,0,428.12,773,773,773,773
C7GA,979574,1,2,12,111011-111111-101101-111111, , , , ,1, ,4.13,31,1,0,0,347,9,1,3,0.837222789,287,226.94,287,287,224.06,231.61,0,149.13,287,287,287,287,287,285.71,0,233.17,287,287,287,287,287,285.76,174.61,287,0,158.94,287,0,287,287,287,379.5,439.5,401.63,347
C7GA,985861,1,2,12,000001-000000-110000-011010, , , , ,2, ,3.84,28,0,0,1,30,2,6,5,0.138375,30,0,0,0,0,0,16.61,46.61,0,0,8.3,0,0,0,0,0,16.61,0,0,0,0,0,0,24.91,16.61,0,0,0,0,0,16.6,16.6,0,8.3,0
C7GA,985998,1,2,18,110111-111001-000010-011000, , ,SRVY, ,1,2/18/2019,3.83,29,1,0,0,533,6,4,5,0.194094747,533,533,165.14,442.8,533,401.44,38.12,0,0,0,0,525.04,91,0,147.6,533,295.2,147.6,147.6,123.76,0,0,80.18,0,0,0,0,71.13,0,0,144.43,176.32,0,0,0
C7GA,986021,1,2,18,111000-000001-111111-111110, , , , ,0,8/21/2017,3.76,38,1,0,0,30,12,8,2,0.304452962,78.46,78.46,78.46,105.54,78.46,78.46,39.23,74.48,39.23,47.07,30.15,85,86.58,17.04,0,0,0,0,0,0,0,0,2.46,2.39,10.78,25.87,27,27,27,27,27,22.13,24.32,25.32,0
C7GA,988117,1,2,18,001111-111111-111111-111001, , ,SRVY, ,0,1/17/2019,3.72,37,1,0,1,149.64,19,2,2,0.68308663,0,51,0,151.08,0,149.64,149.64,82.86,0,0,0,0,0,20,124.29,82.86,124.29,149.64,149.64,149.64,149.64,149.64,82.86,149.64,82.86,124.29,149.64,149.64,149.64,149.64,149.64,82.86,0,0,82.86
C7GA,989092,1,2,18,110000-000000-110000-011100, , , , ,0,2/14/2019,3.68,35,1,0,0,318,3,10,3,0.194918975,633.6,576,576,0,0,0,144,576,624,720,748,831,690,0,0,0,0,0,0,0,0,0,0,654.39,100.51,0,0,0,0,0,318,318,275.61,0,0
C7GA,994192,1,2,18,111111-111111-001111-100001, , , ,HEAR,0,11/8/2018,3.45,28,0,0,1,50,12,4,2,0.527025369,0,50,0,0,0,0,0,13.84,0,50,50,50,50,50,50,246.99,742,742,742,653.26,616.41,248.27,205.47,0,0,335.48,692.45,740.35,742,605.08,0,0,0,0,50
C7GA,995032,1,2,18,000010-011110-000000-101000, , , , ,0,10/2/2018,3.41,31,1,0,0,30,4,7,5,0.13375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0.73,19.19,17.74,24.9,0,0,0,0,0,0,0,3.46,0,0.28,0,0,0
C7GA,998295,1,2,12,000001-111000-000110-000000, , , , ,0,8/7/2018,3.24,53,0,0,0,287,4,7,3,0.140611208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.95,287,287,47.05,0,0,0,0,0,0,158.95,29.58,0,0,0,0,0,0,0
C7GA,998707,1,2,12,111111-111011-110011-111111, , , , ,1, ,3.25,39,0,0,0,174,9,2,2,0.851810345,160.6,160.6,174,160.6,160.6,160.6,160.6,160.6,160.6,238.4,160.6,160.6,160.6,160.6,240.9,160.6,160.6,160.6,160.6,160.6,0,80.3,174,174,211.16,0,0,174,174,174,174,174,174,174,174
C7GA,999491,1,2,18,001100-111111-100001-110000, , ,CONF, ,0,9/20/2018,3.21,42,1,0,1,30,7,4,4,0.323305556,0,0,0,0,0,29.63,30,21.93,0,0,0,0,0,5.7,5.13,0,0,30,30,30,21.13,30,30,16.2,0,0,0,0,21.94,6.14,6.54,0,0,0,0
O9GH,370356,1,2,18,100100-010000-100011-111111, , , , ,1, ,13.68,46,1,1,0,330,8,4,4,0.848928974,380,0,380,0,380,0,380,0,0,0,380,380,0,0,380,0,0,0,380,0,0,0,0,1800,0,0,0,2180,380,380,330,330,330,330,330
O9GH,517097,1,2,12,110110-010111-111111-101111, , , , ,1, ,10.11,38,1,0,1,999,10,2,4,0.501892508,942.5,0,0,942.5,728.23,942.5,783,488,942.5,942.5,942.5,942.5,488,0,50,100,0,0,150,0,100,50,13.84,50,654.62,1132,999,999,999,178.4,0,999,999,999,999
O9GH,558024,1,2,18,111001-011100-011000-000110, , ,WITH, ,0,9/24/2015,17.46,41,1,0,1,60,3,6,5,0.098445596,10,0,10,10,0,10,10,10,0,15,20,10,20,10,0,0,10,0,10,20,20,0,0,0,20,20,0,0,0,0,0,0,20,30,0
O9GH,558089,1,2,18,111111-111111-111111-000000, , ,SANC, ,0,9/11/2018,17.51,38,1,0,1,468,18,6,1,0.354577101,0,0,0,0,0,274.95,183.05,189.36,194.64,197.23,206.72,302.35,206.86,199.97,202.44,202.43,286.23,208.68,211,211.66,191.11,220.89,228.66,292.54,121.73,197.86,213.98,215.99,268.23,0,0,0,0,0,0
O9GH,587088,1,2,18,111001-011100-011000-000110, , ,WITH, ,0,9/24/2015,16.72,41,1,0,1,37,3,6,5,0.117773019,10,0,10,10,0,10,10,10,0,10,10,10,10,10,0,0,10,0,10,10,10,0,0,0,10,10,0,0,0,0,0,0,10,10,0
O9GH,587691,1,2,18,011111-111110-111111-111011, , , , ,1, ,16.68,53,1,0,1,195,10,1,3,0.632485597,30,30,0,0,0,30,30,30,30,30,30,0,30,35.56,16.61,47.53,13.84,41.52,27.68,38.25,13.84,13.84,0,30,30,30,30,30,30,30,30,30.45,0,90,129.35
O9GH,589097,1,2,18,000000-000000-000001-110001, , , , ,0,9/25/2018,16.66,41,1,0,1,50,3,17,2,0.066666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,5,0,0,0,5
O9GH,608886,1,2,18,000000-010000-000000-001110, , , , ,1, ,16.09,38,1,0,0,50,3,12,3,0.0398,0,0,25,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,1.62,0.64,3.46,0
O9GH,629593,1,2,12,111111-111110-000111-001110, ,Y, ,HEAR,0,5/21/2018,10.41,43,1,0,1,208.61,11,4,3,0.695302638,208.61,208.61,208.61,208.61,208.61,208.61,208.61,208.61,208.61,188.26,208.61,208.61,208.61,208.61,208.61,208.61,208.61,208.61,208.61,208.61,208.61,143.37,0,0,0,0,208.61,208.61,208.61,0,0,208.61,208.61,208.61,0
O9GH,646094,1,2,18,000111-000011-111100-111111, , , , ,2, ,15.09,45,1,0,1,408.53,6,4,3,0.508799843,90.2,81.32,0,0,194.81,113.13,0,0,0,0,408.53,0,0,0,170.85,174.63,174.48,0,0,0,0,408.53,408.53,408.53,408.53,408.53,408.53,0,0,226.26,408.53,408.53,339.39,226.26,408.53
O9GH,656166,1,2,18,000000-010000-000000-001110, , , , ,1, ,14.8,38,1,0,0,50,3,12,3,0.04708169,0,0,25,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,2.42,0.96,5.19,0
O9GH,657865,1,2,11,100100-100100-100100-100100, , , , ,1, ,14.72,36,1,0,0,20,1,2,8,0.291666667,20,20,20,20,20,20,0,0,10,0,0,10,0,0,10,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0
O9GH,665369,1,2,18,000000-000001-000000-000000, , , ,HEAR,1, ,14.44,38,1,1,1,340,1,12,2,0.041666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,0,0,0,0,0,0,0,0,0,0,0,0
O9GH,672885,1,2,12,111111-111111-111111-000000, , ,SANC, ,0,9/11/2018,14.31,38,1,0,1,487,18,6,1,0.3545782,0,0,0,0,0,286.11,190.48,197.05,202.54,205.24,215.11,314.63,215.26,208.09,210.66,210.65,297.85,217.15,219.57,220.25,198.87,229.86,237.94,304.42,126.68,205.89,222.67,224.76,279.11,0,0,0,0,0,0
O9GH,674097,1,2,18,111001-011100-011000-000110, , ,WITH, ,0,9/24/2015,14.27,41,1,0,1,58,3,6,5,0.054563492,10,0,10,10,0,10,10,10,0,10,10,10,10,10,0,0,10,0,10,10,10,0,0,0,10,10,0,0,0,0,0,0,10,10,0
O9GH,674304,1,2,18,001011-110000-011111-111110,SSD, , , ,1, ,6.23,34,1,0,1,198.55,10,5,4,0.611873583,198.55,176.75,198.55,177.46,109.96,198.55,0,0,0,0,0,0,0,198.55,0,198.55,198.55,198.55,198.55,0,0,0,0,0,136,198.55,198.55,198.55,198.55,198.55,198.55,198.55,198.55,198.55,0
O9GH,679165,1,2,12,000011-111111-111111-111000, , , , ,0,12/12/2018,14.08,35,1,0,0,50,17,4,2,0.615591667,50,0,50,50,50,50,43.98,50,26.09,0,0,0,0,0,0,30.84,2.49,50,50,50,50,50,50,50,50,50,27.69,27.69,50,50,50,50,0,0,0
O9GH,682768,1,2,12,111111-111110-001111-111000, , , , ,0,12/5/2018,13.91,38,1,0,0,343,11,3,2,0.542112055,0,0,0,0,0,0,0,1.63,2.52,1.89,0,16.61,30,30,30,30,30,343,279.8,324.42,343,343,0,0,0,50.24,343,343,343,343,94.97,127.54,0,0,0
O9GH,682885,1,2,18,011111-111111-110000-000000, , , , ,0,2/16/2018,14.04,33,1,0,0,345,13,10,2,0.418400966,264.54,345,345,345,199.69,0,0,0,0,78.9,0,0,329.6,345,305.91,345,301.58,345,345,345,296.29,345,100.08,40.6,20.3,0,0,0,0,0,0,0,0,0,0
O9GH,694404,1,2,18,000000-000010-100110-100100, , , ,HEAR,0,3/9/2015,12.79,40,1,0,1,100,2,10,6,0.25,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,100,100,0,100,0,0,100,0,0
O9GH,701053,1,2,12,100101-101000-000000-000000, , ,SANC, ,0,12/13/2018,13.59,43,0,0,0,42,2,15,4,0.19577381,42,0,42,42,0,42,0,42,42,0,42,42,0,0,42,0,42,29.34,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O9GH,701439,1,2,12,000000-000000-000011-011001, , , , ,1, ,13.01,36,1,0,1,50,2,16,3,0.122966667,13.33,12.9,13.33,12.9,13.33,13.12,12.9,16.52,0,20.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.73,31.36,0,19.6,21.87,0,0,50
O9GH,701820,1,2,12,111111-100111-110111-111001, , , , ,1, ,13.55,36,0,0,0,75,7,2,3,0.740333333,75,75,75,75,75,75,0,0,62.28,62.28,62.28,62.28,75,75,75,75,75,75,0,0,75,75,75,75,41.52,0,62.28,75,75,75,75,41.52,0,0,75
O9GH,710100,1,2,18,000111-000001-100111-001100, , , , ,1,11/5/2018,13.09,33,0,0,0,50,3,5,5,0.303675,50,33.04,17.32,50,0,0,0,0,0,0,0,0,0,0,20.77,20.77,20.77,0,0,0,0,0,10.57,41.53,0,0,50,50,50,0,0,50,50,0,0
O9GH,713912,1,2,18,100111-010101-101111-001101, , , ,HEAR,1,11/5/2018,13.09,33,0,0,0,50,4,2,7,0.556708333,50,0,17.31,50,0,0,0,30,19.38,0,50,50,0,0,20.76,50,20.76,0,50,0,50,0,50,41.53,0,35,50,50,50,0,0,50,50,0,50
O9GH,716759,1,2,18,110000-111111-010001-000111,SSI, , , ,1, ,8.54,42,1,0,1,105,6,4,4,0.292543651,105,105,105,105,105,87.22,105,105,105,105,58.07,29.07,105,0,0,0,0,105,24.02,29.07,105,29.07,13.65,0,105,0,0,0,29.07,0,0,0,58.15,105,0.11
O9GH,717173,1,2,18,000000-000100-100000-000010, , , ,HEAR,2, ,11.33,34,1,0,1,25,1,9,4,0.130533333,23.06,0,0,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,50,0,0,0,0,0,0,0,0,0,27.69,0
O9GH,720729,1,2,18,000000-000000-101110-000000, , , ,HEAR,0,12/1/2016,12.73,41,1,0,1,30,3,12,3,0.111111111,28,0,0,0,0,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,20,20,0,0,0,0,0,0,0
O9GH,720734,1,2,18,111001-011100-011000-000110, , ,WITH, ,0,9/24/2015,13.04,41,1,0,1,37,3,6,5,0.096396396,10,0,10,10,0,10,10,10,0,10,10,10,7,10,0,0,10,0,10,10,10,0,0,0,10,10,0,0,0,0,0,0,10,10,0
O9GH,741795,1,2,18,101111-010100-100101-001110, , ,SANC, ,0,1/28/2019,12.4,34,1,0,0,30,4,2,8,0.527777778,40,40,0,0,30,0,30,0,16.62,30,30,30,0,30,30,30,30,0,30,0,30,0,0,30,0,0,30,0,30,0,0,20,30,30,0
O9GH,742223,1,2,12,111101-101000-100000-010000, , , ,HEAR,0,12/17/2018,12.44,39,1,0,1,30,4,6,5,0.347083333,0,0,30,30,30,30,30,30,30,30,30,30,30,30,30,0,28.13,14.06,0,30,0,0,0,30,0,0,0,0,0,0,27.71,0,0,0,0
